Province	Abbreviation	SummaryDate	TotalCases	DailyTotals	TotalRecovered	DailyRecovered	TotalDeaths	DailyDeaths	TotalTested	DailyTested	TotalActive	DailyActive	TotalHospitalized	DailyHospitalized	TotalICU	DailyICU	TotalVaccinated	DailyVaccinated	TotalDose1	DailyDose1	TotalDose2	DailyDose2	TotalBooster	DailyBooster
BRITISH COLUMBIA	BC	19/01/2022	303565	2387	262591	4174	2505	13	5345192	12217	35770	-1454	895	41	115	3	10217498	59169	4431890	2816	4138904	1726	1646704	54627
NOVA SCOTIA	NS	19/01/2022	32387	527	26889	662	124	2	1669604	4296	5374	-137	83	10	12	-3	1979992	16563	871321	497	798303	242	310368	15824
SASKATCHEWAN	SK	19/01/2022	103901	1260	91046	1147	961	0	1393234	3911	11894	113	199	10	21	3	1835954	1794	955780	653	880174	1141	405845	0
ALBERTA	AB	19/01/2022	459497	3837	388550	6525	3413	1	6649004	11596	67534	-2689	1101	12	108	4	8109452	37786	3543723	4407	3246296	4046	1319433	29333
MANITOBA	MB	19/01/2022	112346	914	69160	-1	1478	12	1355030	3092	41708	903	601	13	49	3	2672627	10353	1143166	830	1047911	697	481550	8826
QUEBEC	QC	19/01/2022	812419	6123	747819	5465	12541	88	15745184	34120	52059	570	3425	8	285	-4	16691223	114816	7232312	3136	6609736	2677	2837942	108136
ONTARIO	ON	19/01/2022	969437	5744	874445	12891	10726	60	22245959	34579	84266	-7207	4132	-51	589	9	29664874	103143	12376047	7993	11560871	8864	5707304	85992
NORTHWEST TERRITORIES	NT	19/01/2022	4372	138	3120	86	13	0	39408	61	1239	52	0	0	0	0	94939	0	40445	0	37132	0	17362	0
REPATRIATED CDN	RC	19/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	19/01/2022	2844912	22298	2499917	32247	32008	181	55871410	110219	310347	-9777	10587	59	1193	10	74397589	351961	31986978	20944	29590968	19695	13034917	310161
NUNAVUT	NU	20/01/2022	1242	0	1047	0	5	0	27614	0	190	0	0	0	0	0	56820	0	31623	0	25197	0	0	0
YUKON	YT	20/01/2022	2820	38	2592	54	15	0	28514	105	284	-14	0	0	0	0	88855	0	37210	0	34514	0	17131	0
PRINCE EDWARD ISLAND	PE	20/01/2022	5361	249	2887	289	3	0	249351	0	2471	-43	10	0	2	-1	325811	6137	147009	594	135061	207	43863	5336
NEWFOUNDLAND AND LABRADOR	NL	20/01/2022	14198	360	11358	764	30	2	462544	1462	2801	-404	20	2	0	0	1100579	0	491385	0	450386	0	0	0
NEW BRUNSWICK	NB	20/01/2022	24489	488	19899	392	199	3	666919	4580	4389	93	124	1	12	1	1575232	10130	686325	664	626997	307	261910	9159
BRITISH COLUMBIA	BC	20/01/2022	305715	2150	265765	3174	2520	15	5357466	12274	34835	-935	891	-4	115	0	10276540	59042	4434851	2961	4140905	2001	1700784	54080
NOVA SCOTIA	NS	20/01/2022	33083	696	27525	636	128	4	1674063	4459	5430	56	85	2	12	0	1998064	18072	871854	533	798609	306	327601	17233
SASKATCHEWAN	SK	20/01/2022	105072	1171	92138	1092	961	0	1396747	3513	11973	79	215	16	23	2	1837974	2020	956537	757	881437	1263	405845	0
ALBERTA	AB	20/01/2022	463024	3527	395084	6534	3421	8	6660156	11152	64519	-3015	1131	30	108	0	8105371	-4081	3531874	-11849	3240167	-6129	1333330	13897
MANITOBA	MB	20/01/2022	113196	850	75969	6809	1485	7	1357480	2450	35742	-5966	586	-15	44	-5	2681158	8531	1144045	879	1048824	913	488289	6739
QUEBEC	QC	20/01/2022	818947	6528	753641	5822	12639	98	15784129	38945	52667	608	3411	-14	285	0	16801574	110351	7235827	3515	6616360	6624	2936997	99055
ONTARIO	ON	20/01/2022	977194	7757	887023	12578	10801	75	22288866	42907	79370	-4896	4061	-71	594	5	29769719	104845	12385224	9177	11570076	9205	5793578	86274
NORTHWEST TERRITORIES	NT	20/01/2022	4508	136	3189	69	13	0	39426	18	1306	67	0	0	0	0	94939	0	40445	0	37132	0	17362	0
REPATRIATED CDN	RC	20/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	20/01/2022	2868862	23950	2538130	38213	32220	212	55993275	121865	295977	-14370	10534	-53	1195	2	74712636	315047	31994209	7231	29605665	14697	13326690	291773
NUNAVUT	NU	21/01/2022	1297	55	1097	50	5	0	27614	0	195	5	0	0	0	0	56820	0	31623	0	25197	0	0	0
YUKON	YT	21/01/2022	2849	29	2637	45	16	1	28630	116	262	-22	0	0	0	0	88855	0	37210	0	34514	0	17131	0
PRINCE EDWARD ISLAND	PE	21/01/2022	5628	267	3199	312	4	1	249351	0	2429	-42	8	-2	1	-1	325811	0	147009	0	135061	0	43863	0
NEWFOUNDLAND AND LABRADOR	NL	21/01/2022	14522	324	11816	458	30	0	464060	1516	2666	-135	18	-2	0	0	1100579	0	491385	0	450386	0	0	0
NEW BRUNSWICK	NB	21/01/2022	25003	514	20083	184	201	2	669012	2093	4717	328	125	1	14	2	1586297	11065	686918	593	627392	395	271987	10077
BRITISH COLUMBIA	BC	21/01/2022	308079	2364	269137	3372	2529	9	5357466	0	33997	-838	924	33	130	15	10334333	57793	4437377	2526	4142310	1405	1754646	53862
NOVA SCOTIA	NS	21/01/2022	33684	601	28315	790	128	0	1678061	3998	5241	-189	94	9	13	1	1998064	0	871854	0	798609	0	327601	0
SASKATCHEWAN	SK	21/01/2022	106328	1256	93160	1022	969	8	1403443	6696	12199	226	215	0	23	0	1840097	2123	957347	810	882750	1313	405845	0
ALBERTA	AB	21/01/2022	466616	3592	401572	6488	3429	8	6670839	10683	61615	-2904	1191	60	107	-1	8124814	19443	3534015	2141	3242421	2254	1348378	15048
MANITOBA	MB	21/01/2022	114021	825	75954	-15	1492	7	1360243	2763	36575	833	586	0	44	0	2688402	7244	1144815	770	1049953	1129	493634	5345
QUEBEC	QC	21/01/2022	824942	5995	761215	7574	12698	59	15825387	41258	51029	-1638	3351	-60	265	-20	16915403	113829	7239290	3463	6624457	8097	3038150	101153
ONTARIO	ON	21/01/2022	984359	7165	898589	11566	10865	64	22330404	41538	74905	-4465	4114	53	590	-4	29872383	102664	12394138	8914	11580643	10567	5876517	82939
NORTHWEST TERRITORIES	NT	21/01/2022	4680	172	3684	495	14	1	39450	24	982	-324	0	0	0	0	94939	0	40445	0	37132	0	17362	0
REPATRIATED CDN	RC	21/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	21/01/2022	2892021	23159	2570471	32341	32380	160	56103958	110685	286812	-9165	10626	92	1187	-8	75026797	314161	32013426	19217	29630825	25160	13595114	268424
NUNAVUT	NU	22/01/2022	1297	0	1097	0	5	0	27614	0	195	5	0	0	0	0	56820	0	31623	0	25197	0	0	0
YUKON	YT	22/01/2022	2849	0	2637	0	16	0	28630	0	262	-22	0	0	0	0	88855	0	37210	0	34514	0	17131	0
PRINCE EDWARD ISLAND	PE	22/01/2022	5916	288	3427	228	5	1	249351	0	2489	60	6	-2	1	0	325811	0	147009	0	135061	0	43863	0
NEWFOUNDLAND AND LABRADOR	NL	22/01/2022	14522	0	11816	0	30	0	464060	0	2666	0	18	0	0	0	1100579	0	491385	0	450386	0	0	0
NEW BRUNSWICK	NB	22/01/2022	25465	462	20330	247	207	6	670958	1946	4926	209	125	0	12	-2	1596005	9708	687497	579	627714	322	280794	8807
BRITISH COLUMBIA	BC	22/01/2022	308079	0	269137	0	2529	0	5357466	0	33997	0	924	0	130	0	10334333	0	4437377	0	4142310	0	1754646	0
NOVA SCOTIA	NS	22/01/2022	33684	0	28315	0	128	0	1678061	0	5241	0	94	0	13	0	1998064	0	871854	0	798609	0	327601	0
SASKATCHEWAN	SK	22/01/2022	107842	1514	94253	1093	972	3	1408037	4594	12617	418	244	29	26	3	1840097	0	958376	1029	884599	1849	405845	0
ALBERTA	AB	22/01/2022	466616	0	401572	0	3429	0	6670839	0	61615	0	1191	0	107	0	8124814	0	3534015	0	3242421	0	1348378	0
MANITOBA	MB	22/01/2022	114021	0	75954	0	1492	0	1360243	0	36575	0	586	0	44	0	2688402	0	1144815	0	1049953	0	493634	0
QUEBEC	QC	22/01/2022	824942	0	761215	0	12698	0	15825387	0	51029	0	3351	0	265	0	16915403	0	7239290	0	6624457	0	3038150	0
ONTARIO	ON	22/01/2022	990832	6473	908533	9944	10912	47	22366800	36396	71387	-3518	4026	-88	600	10	29977268	104885	12405477	11339	11595052	14409	5955345	78828
NORTHWEST TERRITORIES	NT	22/01/2022	4680	0	3684	0	14	0	39450	24	982	0	0	0	0	0	94939	0	40445	0	37132	0	17362	0
REPATRIATED CDN	RC	22/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	22/01/2022	2900758	8737	2581983	11512	32437	57	56146896	42960	283981	-2848	10565	-61	1198	11	75141390	114593	32026373	12947	29647405	16580	13682749	87635
NUNAVUT	NU	23/01/2022	1358	61	1097	0	5	0	27614	0	256	61	0	0	0	0	56820	0	31623	0	25197	0	0	0
YUKON	YT	23/01/2022	2849	0	2637	0	16	0	28630	0	262	0	0	0	0	0	88855	0	37210	0	34514	0	17131	0
PRINCE EDWARD ISLAND	PE	23/01/2022	6125	209	3635	208	6	1	249351	0	2484	-5	9	3	1	0	325811	0	147009	0	135061	0	43863	0
NEWFOUNDLAND AND LABRADOR	NL	23/01/2022	14522	0	11816	0	30	0	464060	0	2666	0	18	0	0	0	1100579	0	491385	0	450386	0	0	0
NEW BRUNSWICK	NB	23/01/2022	26010	545	20543	213	209	2	671928	970	5256	330	126	1	10	-2	1603873	7868	688184	687	628666	952	287023	6229
BRITISH COLUMBIA	BC	23/01/2022	308079	0	269137	0	2529	0	5357466	0	33997	0	924	0	130	0	10334333	0	4437377	0	4142310	0	1754646	0
NOVA SCOTIA	NS	23/01/2022	33684	0	28315	0	128	0	1678061	0	5241	0	94	0	13	0	1998064	0	871854	0	798609	0	327601	0
SASKATCHEWAN	SK	23/01/2022	109484	1642	95222	969	972	0	1411906	3869	13290	673	252	8	26	0	1844937	4840	959020	644	885917	1318	405845	0
ALBERTA	AB	23/01/2022	466616	0	401572	0	3429	0	6670839	0	61615	0	1191	0	107	0	8124814	0	3534015	0	3242421	0	1348378	0
MANITOBA	MB	23/01/2022	114021	0	75954	0	1492	0	1360243	0	36575	0	586	0	44	0	2688402	0	1144815	0	1049953	0	493634	0
QUEBEC	QC	23/01/2022	824942	0	761215	0	12698	0	15825387	0	51029	0	3351	0	265	0	16915403	0	7239290	0	6624457	0	3038150	0
ONTARIO	ON	23/01/2022	996665	5833	918023	9490	10968	56	22399047	32247	67674	-3713	3797	-229	604	4	30056293	79025	12414184	8707	11609879	14827	6010726	55381
NORTHWEST TERRITORIES	NT	23/01/2022	4680	0	3684	0	14	0	39450	0	982	0	0	0	0	0	94939	0	40445	0	37132	0	17362	0
REPATRIATED CDN	RC	23/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	23/01/2022	2909048	8290	2592863	10880	32496	59	56183982	37086	281327	-2654	10348	-217	1200	2	75233123	91733	32036411	10038	29664502	17097	13744359	61610
NUNAVUT	NU	24/01/2022	1387	29	1097	0	5	0	28166	552	285	29	0	0	0	0	68345	11525	31855	232	25367	170	11123	11123
YUKON	YT	24/01/2022	2959	110	2749	112	16	0	28819	189	239	-23	0	0	0	0	89757	902	37333	123	34637	123	17787	656
PRINCE EDWARD ISLAND	PE	24/01/2022	6282	157	3860	225	8	2	250079	728	2422	-62	9	0	2	1	325811	0	147009	0	135061	0	43863	0
NEWFOUNDLAND AND LABRADOR	NL	24/01/2022	14522	0	11816	0	30	0	464060	0	2666	0	18	0	0	0	1100579	0	491385	0	450386	0	0	0
NEW BRUNSWICK	NB	24/01/2022	26391	381	20828	285	212	3	673294	1366	5349	93	131	5	12	2	1607499	3626	688436	252	628899	233	290164	3141
BRITISH COLUMBIA	BC	24/01/2022	313076	4997	278701	9564	2553	24	5365980	8514	31822	-2175	987	63	130	0	10466993	132660	4437377	0	4142310	0	1754646	0
NOVA SCOTIA	NS	24/01/2022	34046	362	29445	1130	131	3	1687721	9660	4470	-771	92	-2	15	2	2037609	39545	873238	1384	799254	645	365117	37516
SASKATCHEWAN	SK	24/01/2022	110399	915	96671	1449	975	3	1414762	2856	12753	-537	262	10	29	3	1846921	1984	959559	539	887362	1445	405845	0
ALBERTA	AB	24/01/2022	466616	0	401572	0	3429	0	6670839	0	61615	0	1191	0	107	0	8124814	0	3534015	0	3242421	0	1348378	0
MANITOBA	MB	24/01/2022	116133	2112	75927	-27	1515	23	1366587	6344	38691	2116	650	64	44	0	2708291	19889	1146438	1623	1054352	4399	507501	13867
QUEBEC	QC	24/01/2022	838437	13495	778503	17288	12851	153	15925650	100263	47083	-3946	3299	-52	263	-2	17165403	250000	7248763	9473	6669331	44874	3232027	193877
ONTARIO	ON	24/01/2022	1001455	4790	924947	6924	11004	36	22419763	20716	65504	-2170	3861	64	615	11	30100272	43979	12418541	4357	11618510	8631	6041636	30910
NORTHWEST TERRITORIES	NT	24/01/2022	4962	282	4016	332	15	1	39450	0	982	0	0	0	0	0	94939	0	40445	0	37132	0	17362	0
REPATRIATED CDN	RC	24/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	24/01/2022	2936678	27630	2630145	37282	32744	248	56335170	151188	273881	-7446	10500	152	1217	17	75737233	504110	32054394	17983	29725022	60520	14035449	291090
NUNAVUT	NU	25/01/2022	1439	52	1187	90	5	0	30113	1947	247	-38	0	0	0	0	68345	0	31855	0	25367	0	11123	0
YUKON	YT	25/01/2022	2981	22	2796	47	16	0	28911	92	211	-28	0	0	0	0	89757	0	37333	0	34637	0	17787	0
PRINCE EDWARD ISLAND	PE	25/01/2022	6282	0	3860	0	8	0	250079	0	2422	0	9	0	2	0	325811	0	147009	0	135061	0	43863	0
NEWFOUNDLAND AND LABRADOR	NL	25/01/2022	15811	1289	13082	1266	31	1	472201	8141	2688	22	20	2	0	0	917787	-182792	466305	-25080	451482	1096	0	0
NEW BRUNSWICK	NB	25/01/2022	26741	350	21165	337	215	3	676397	3103	5359	10	138	7	11	-1	1614585	7086	688984	548	629548	649	296053	5889
BRITISH COLUMBIA	BC	25/01/2022	314787	1711	279500	799	2554	1	5374016	8036	32733	911	930	-57	144	14	10506471	39478	4446891	9514	4146817	4507	1912763	158117
NOVA SCOTIA	NS	25/01/2022	34538	492	30152	707	136	5	1690900	3179	4250	-220	92	0	15	0	2048961	11352	873623	385	799478	224	375860	10743
SASKATCHEWAN	SK	25/01/2022	111447	1048	97818	1147	977	2	1417946	3184	12652	-101	291	29	33	4	1848289	1368	959918	359	888371	1009	433752	27907
ALBERTA	AB	25/01/2022	477841	11225	423201	21629	3483	54	6700937	30098	51157	-10458	1377	186	111	4	8201752	76938	3542760	8745	3262502	20081	1396408	48030
MANITOBA	MB	25/01/2022	116770	637	75953	26	1521	6	1368623	2036	39296	605	662	12	44	0	2713530	5239	1147032	594	1055544	1192	510954	3453
QUEBEC	QC	25/01/2022	841414	2977	783042	4539	12936	85	15947380	21730	45436	-1647	3278	-21	263	0	17251891	86488	7251339	2576	6678452	9121	3305919	73892
ONTARIO	ON	25/01/2022	1004879	3424	932245	7298	11068	64	22439844	20081	61566	-3938	4008	147	626	11	30100272	0	12418541	0	11618510	0	6041636	0
NORTHWEST TERRITORIES	NT	25/01/2022	5120	158	4356	340	15	0	39576	126	925	-57	0	0	0	0	95869	930	40565	120	37421	289	17883	521
REPATRIATED CDN	RC	25/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	25/01/2022	2960063	23385	2668370	38225	32965	221	56436923	101753	258942	-14939	10805	305	1249	32	75783320	46087	32052155	-2239	29763190	38168	14364001	328552
NUNAVUT	NU	26/01/2022	1487	48	1187	0	5	0	30326	213	295	48	0	0	0	0	68345	0	31855	0	25367	0	11123	0
YUKON	YT	26/01/2022	3006	25	2823	27	16	0	28956	45	211	0	0	0	0	0	89982	225	37341	8	34664	27	17977	190
PRINCE EDWARD ISLAND	PE	26/01/2022	6812	530	4172	312	9	1	250079	0	2640	218	9	0	2	0	325811	0	147009	0	135061	0	43863	0
NEWFOUNDLAND AND LABRADOR	NL	26/01/2022	16115	304	13390	308	34	3	474218	2017	2680	-8	20	0	0	0	917787	0	466305	0	451482	0	0	0
NEW BRUNSWICK	NB	26/01/2022	27261	520	21722	557	221	6	679046	2649	5316	-43	137	-1	8	-3	1622614	8029	689611	627	630004	456	302999	6946
BRITISH COLUMBIA	BC	26/01/2022	316873	2086	284240	4740	2575	21	5384956	10940	30058	-2675	949	19	136	-8	10551666	45195	4448406	1515	4148308	1491	1954952	42189
NOVA SCOTIA	NS	26/01/2022	34884	346	30395	243	136	0	1694535	3635	4353	103	91	-1	15	0	2064132	15171	874009	386	799801	323	390322	14462
SASKATCHEWAN	SK	26/01/2022	112693	1246	99262	1444	983	6	1421532	3586	12448	-204	315	24	33	0	1850135	1846	960540	622	889595	1224	433752	0
ALBERTA	AB	26/01/2022	481182	3341	429934	6733	3505	22	6710015	9078	47743	-3414	1418	41	109	-2	8220773	19021	3544684	1924	3267140	4638	1408835	12427
MANITOBA	MB	26/01/2022	117395	625	75938	-15	1524	3	1370830	2207	39933	637	655	-7	44	0	2719447	5917	1147688	656	1056928	1384	514831	3877
QUEBEC	QC	26/01/2022	845564	4150	787426	4384	13009	73	15977400	30020	45129	-307	3270	-8	252	-11	17337953	86062	7253712	2373	6688775	10323	3378385	72466
ONTARIO	ON	26/01/2022	1010247	5368	942158	9913	11160	92	22473531	33687	56929	-4637	4016	8	608	-18	30245859	145587	12431738	13197	11644800	26290	6147286	105650
NORTHWEST TERRITORIES	NT	26/01/2022	5295	175	4328	-28	15	0	39610	34	952	27	0	0	0	0	95869	0	40565	0	37421	0	17883	0
REPATRIATED CDN	RC	26/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	26/01/2022	2978827	18764	2696988	28618	33192	227	56535034	98111	248687	-10255	10880	75	1207	-42	76110373	327053	32073463	21308	29809346	46156	14622208	258207
NUNAVUT	NU	27/01/2022	1487	0	1187	0	5	0	30326	0	295	0	0	0	0	0	68345	0	31855	0	25367	0	11123	0
YUKON	YT	27/01/2022	3038	32	2852	29	16	0	29039	83	209	-2	0	0	0	0	89982	0	37341	0	34664	0	17977	0
PRINCE EDWARD ISLAND	PE	27/01/2022	6812	0	4172	0	9	0	250079	0	2640	0	9	0	2	0	325811	0	147009	0	135061	0	43863	0
NEWFOUNDLAND AND LABRADOR	NL	27/01/2022	16493	378	13934	544	38	4	476309	2091	2510	-170	20	0	0	0	1146635	228848	494134	27829	454481	2999	0	0
NEW BRUNSWICK	NB	27/01/2022	27649	388	22069	347	224	3	682528	3482	5354	38	141	4	8	0	1630905	8291	690022	411	630828	824	310055	7056
BRITISH COLUMBIA	BC	27/01/2022	318906	2033	286762	2522	2588	13	5396118	11162	29556	-502	977	28	141	5	10596211	44545	4451094	2688	4151266	2958	1993851	38899
NOVA SCOTIA	NS	27/01/2022	35250	366	30832	437	142	6	1697945	3410	4276	-77	93	2	15	0	2079773	15641	874481	472	800286	485	405006	14684
SASKATCHEWAN	SK	27/01/2022	113993	1300	100622	1360	985	2	1425383	3851	12448	0	328	13	35	2	1852141	2006	961163	623	890978	1383	433752	0
ALBERTA	AB	27/01/2022	484400	3218	436581	6647	3518	13	6719435	9420	44301	-3442	1469	51	106	-3	8238242	17469	3546761	2077	3271205	4065	1420148	11313
MANITOBA	MB	27/01/2022	117971	576	87482	11544	1538	14	1372633	1803	28951	-10982	594	-61	44	0	2725430	5983	1148290	602	1058613	1685	518527	3696
QUEBEC	QC	27/01/2022	849520	3956	791198	3772	13065	56	16011168	33768	45257	128	3153	-117	235	-17	17422616	84663	7256449	2737	6701139	12364	3446933	68548
ONTARIO	ON	27/01/2022	1016099	5852	950795	8637	11230	70	22507091	33560	54074	-2855	3645	-371	599	-9	30325181	79322	12439112	7374	11660422	15622	6203463	56177
NORTHWEST TERRITORIES	NT	27/01/2022	5446	151	4438	110	15	0	39669	59	993	41	0	0	0	0	95869	0	40565	0	37421	0	17883	0
REPATRIATED CDN	RC	27/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	27/01/2022	2997077	18250	2732937	35949	33373	181	56637723	102689	230864	-17823	10429	-451	1185	-22	76597141	486768	32118276	44813	29851731	42385	14822581	200373
NUNAVUT	NU	28/01/2022	1585	98	1260	73	5	0	30901	575	320	25	0	0	0	0	68345	0	31855	0	25367	0	11123	0
YUKON	YT	28/01/2022	3061	23	2886	34	16	0	29106	67	193	-16	0	0	0	0	90192	210	37392	51	34702	38	18098	121
PRINCE EDWARD ISLAND	PE	28/01/2022	7274	462	4814	642	9	0	250079	0	2640	0	17	8	2	0	340440	14629	148167	1158	135618	557	55615	11752
NEWFOUNDLAND AND LABRADOR	NL	28/01/2022	16758	265	14231	297	38	0	478068	1759	2478	-32	20	0	0	0	1146635	0	494134	0	454481	0	0	0
NEW BRUNSWICK	NB	28/01/2022	28045	396	22405	336	228	4	685098	2570	5410	56	135	-6	16	8	1639654	8749	690528	506	631670	842	317456	7401
BRITISH COLUMBIA	BC	28/01/2022	320540	1634	287931	1169	2597	9	5406379	10261	30012	456	990	13	141	0	10640763	44552	4452807	1713	4153936	2670	2034020	40169
NOVA SCOTIA	NS	28/01/2022	35870	620	31412	580	142	0	1701660	3715	4316	40	88	-5	15	0	2094109	14336	874834	353	801014	728	418261	13255
SASKATCHEWAN	SK	28/01/2022	115405	1412	101733	1111	987	2	1429293	3910	12685	237	342	14	34	-1	1854217	2076	961856	693	892361	1383	433752	0
ALBERTA	AB	28/01/2022	487436	3036	442605	6024	3531	13	6728210	8775	41300	-3001	1496	27	105	-1	8255417	17175	3548760	1999	3275269	4064	1431208	11060
MANITOBA	MB	28/01/2022	118862	891	87599	117	1543	5	1374871	2238	29720	769	606	12	46	2	2732174	6744	1148989	699	1060362	1749	522823	4296
QUEBEC	QC	28/01/2022	853120	3600	795685	4487	13113	48	16043066	31898	44322	-935	3091	-62	228	-7	17501591	78975	7259308	2859	6712642	11503	3510661	63728
ONTARIO	ON	28/01/2022	1021436	5337	958701	7906	11298	68	22539763	32672	51437	-2637	3535	-110	607	8	30403149	77968	12446100	6988	11676521	16099	6258119	54656
NORTHWEST TERRITORIES	NT	28/01/2022	5614	168	4596	158	15	0	39694	25	1003	10	0	0	0	0	95869	0	40565	0	37421	0	17883	0
REPATRIATED CDN	RC	28/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	28/01/2022	3015019	17942	2755871	22934	33522	149	56736188	98465	225836	-5028	10320	-109	1194	9	76862555	265414	32135295	17019	29891364	39633	15029019	206438
NUNAVUT	NU	29/01/2022	1585	0	1260	0	5	0	30901	0	320	0	0	0	0	0	68345	0	31855	0	25367	0	11123	0
YUKON	YT	29/01/2022	3061	0	2886	0	16	0	29106	0	193	0	0	0	0	0	90192	0	37392	0	34702	0	18098	0
PRINCE EDWARD ISLAND	PE	29/01/2022	7274	0	4814	0	9	0	250079	0	2640	0	17	0	2	0	340440	0	148167	0	135618	0	55615	0
NEWFOUNDLAND AND LABRADOR	NL	29/01/2022	16758	0	14231	0	38	0	478068	0	2478	0	20	0	0	0	1146635	0	494134	0	454481	0	0	0
NEW BRUNSWICK	NB	29/01/2022	28442	397	22892	487	228	0	687281	2183	5383	-27	159	24	14	-2	1648589	8935	690972	444	632385	715	325232	7776
BRITISH COLUMBIA	BC	29/01/2022	320540	0	287931	0	2597	0	5406379	0	30012	0	990	0	141	0	10640763	0	4452807	0	4153936	0	2034020	0
NOVA SCOTIA	NS	29/01/2022	35870	0	31412	0	142	0	1701660	0	4316	0	88	0	15	0	2094109	0	874834	0	801014	0	418261	0
SASKATCHEWAN	SK	29/01/2022	116511	1106	102969	1236	989	2	1432881	3588	12553	-132	340	-2	36	2	1856349	2132	962556	700	893793	1432	433752	0
ALBERTA	AB	29/01/2022	487436	0	442605	0	3531	0	6728210	0	41300	0	1496	0	105	0	8255417	0	3548760	0	3275269	0	1431208	0
MANITOBA	MB	29/01/2022	118862	0	87599	0	1543	0	1374871	0	29720	0	606	0	46	0	2732174	0	1148989	0	1060362	0	522823	0
QUEBEC	QC	29/01/2022	853120	0	795685	0	13113	0	16043066	0	44322	0	3091	0	228	0	17501591	0	7259308	0	6712642	0	3510661	0
ONTARIO	ON	29/01/2022	1026291	4855	965386	6685	11354	56	22569004	29241	49551	-1886	3439	-96	597	-10	30490270	87121	12454154	8054	11696545	20024	6316931	58812
NORTHWEST TERRITORIES	NT	29/01/2022	5614	0	4596	0	15	0	39694	0	1003	0	0	0	0	0	95869	0	40565	0	37421	0	17883	0
REPATRIATED CDN	RC	29/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	29/01/2022	3021377	6358	2764279	8408	33580	58	56771200	35012	223791	-2045	10246	-74	1184	-10	76960743	98188	32144493	9198	29913535	22171	15095607	66588
NUNAVUT	NU	30/01/2022	1707	122	1260	0	5	0	31143	242	442	122	0	0	0	0	68345	0	31855	0	25367	0	11123	0
YUKON	YT	30/01/2022	3061	0	2886	0	16	0	29106	0	193	0	0	0	0	0	90192	0	37392	0	34702	0	18098	0
PRINCE EDWARD ISLAND	PE	30/01/2022	7274	0	4814	0	9	0	250079	0	2640	0	17	0	2	0	340440	0	148167	0	135618	0	55615	0
NEWFOUNDLAND AND LABRADOR	NL	30/01/2022	16758	0	14231	0	38	0	478068	0	2478	0	20	0	0	0	1146635	0	494134	0	454481	0	0	0
NEW BRUNSWICK	NB	30/01/2022	28716	274	23021	129	233	5	687861	580	5460	77	164	5	13	-1	1653498	4909	691254	282	633282	897	328962	3730
BRITISH COLUMBIA	BC	30/01/2022	320540	0	287931	0	2597	0	5406379	0	30012	0	990	0	141	0	10640763	0	4452807	0	4153936	0	2034020	0
NOVA SCOTIA	NS	30/01/2022	35870	0	31412	0	142	0	1701660	0	4316	0	88	0	15	0	2094109	0	874834	0	801014	0	418261	0
SASKATCHEWAN	SK	30/01/2022	117858	1347	104148	1179	990	1	1436158	3277	12720	167	349	9	39	3	1857993	1644	963011	455	894982	1189	433752	0
ALBERTA	AB	30/01/2022	487436	0	442605	0	3531	0	6728210	0	41300	0	1496	0	105	0	8255417	0	3548760	0	3275269	0	1431208	0
MANITOBA	MB	30/01/2022	118862	0	87599	0	1543	0	1374871	0	29720	0	606	0	46	0	2732174	0	1148989	0	1060362	0	522823	0
QUEBEC	QC	30/01/2022	853120	0	795685	0	13113	0	16043066	0	44322	0	3091	0	228	0	17501591	0	7259308	0	6712642	0	3510661	0
ONTARIO	ON	30/01/2022	1030251	3960	971889	6503	11412	58	22592642	23638	46950	-2601	3019	-420	587	-10	30558597	68327	12460400	6246	11718056	21511	6357416	40485
NORTHWEST TERRITORIES	NT	30/01/2022	5614	0	4596	0	15	0	39694	0	1003	0	0	0	0	0	95869	0	40565	0	37421	0	17883	0
REPATRIATED CDN	RC	30/01/2022	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	30/01/2022	3027080	5703	2772090	7811	33644	64	56798937	27737	221556	-2235	9840	-406	1176	8	77035623	74880	32151476	6983	29937132	23597	15139822	44215
